category,text,tokenNumber,name,extraction,field,manualReview,imagePath
mature_review,imagine fentanyl here,6604,drifella 2 #6604,metadata,94overlay,True,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/GnWoZ4J634CPCuSGuaKCz9cwWZwbmWwUi8G1F7QNipzP/image.png
mature_review,submachine gun right,8279,drifella 2 #8279,metadata,93right,True,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/GvT8BeyDLqGpGknqUJW9TR3K3P6tHXYkPefTDWsooRZd/image.png
mature_review,bloodshot tv hearts,5461,drifella 2 #5461,metadata,9eyes,True,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HG3xBtvBXFXa4EZKDCtVYei8UgnrpLJpJDKuDGMkx8q3/image.png
mature_review,submachine gun left,1908,drifella 2 #1908,metadata,92left,True,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HDDFJCBGTtLNdoRYDpZ7ZhCBQEKQsyUfKLuEq5aVSkUc/image.png
mature_review,BORED APE NAZI CLUB,2085,drifella 2 #2085,metadata,94overlay,True,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HAmSqUwobRzHeQNnZRQGeN3EjM7kC8EvLPkopZdYJKmT/image.png
mature_review,shoot up the party,1849,drifella 2 #1849,metadata,94overlay,True,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HEgvKBiWruNg6H14hjULR8VijLNKaBgJdd6kKaXJZxDx/image.png
mature_review,fortnite nerf gun,1907,drifella 2 #1907,metadata,93right,True,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HKCX4fw7VMPJ5SKWyMU53P3svkdVeWCkuzfXD7iFSfV6/image.png
mature_review,frazetta with gun,8218,drifella 2 #8218,metadata,1background,True,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/H7m4kqQDHKrjKMxSFWSNtN7mBDuVdHGEUW9pDzbeZ4JH/image.png
mature_review,lego nazi zombies,7285,drifella 2 #7285,metadata,93right,True,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/H4JsWk4aVwrZdZyTy1YQGLzXaUW2CPCGpNDYFiKZ8GLG/image.png
mature_review,circumcision scar,3104,drifella 2 #3104,metadata,94overlay,True,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/H2ZD2DfUdAa3hHz2RunqUfy2CZNotGMdWjS6sF9TxDJG/image.png
mature_review,packapunch raygun,7835,drifella 2 #7835,metadata,93right,True,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/H21MwR7oRTTRv2xzPgBkGb924s5JmapJa2DwTfjjse6K/image.png
mature_review,based retard gang,9515,drifella 2 #9515,metadata,94overlay,True,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/GtFXUaGmv5vTLwKKH3QtqUo7p8XdchoCX21Vc4NFPnQj/image.png
mature_review,bloody margielas,8869,drifella 2 #8869,metadata,3drifellabody,True,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HCGVCaatoqvPAkxD2tsmTyf78xDM3DYzeDRDQYyDFBaf/image.png
mature_review,multiple pistols,8701,drifella 2 #8701,metadata,92left,True,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HBNEDQ8TdCnqqbA1pmdqGKKe9KmLMLaZLsJ4SeCBfTEy/image.png
mature_review,general with gun,1723,drifella 2 #1723,metadata,5cloth,True,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/H9Dex8A4asKka33v5EVqRT7SBwiTvJWuSjgRK9u7Paow/image.png
mature_review,anime with blood,3153,drifella 2 #3153,metadata,7mouth,True,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/H3769YRF47Zu5DEhXs777Dh53hLtLzzqNxHqugR1WPck/image.png
mature_review,rhino dick pill,5580,drifella 2 #5580,metadata,94overlay,True,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HHwrkHmeTZHhCNwiL3ztaEd8pSasaGWhk5QERJ7iMBsv/image.png
mature_review,bisexual sketch,2647,drifella 2 #2647,metadata,3drifellabody,True,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/GvEMjham9Vb1VxUYRG3QWbu1MWZT6xpJyXfezeKZnfM4/image.png
mature_review,blood splatter,4452,drifella 2 #4452,metadata,94overlay,True,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/H6R43xvMpebjQ7AzRFMVvDf59McV7F3pYc2d2v86kBka/image.png
mature_review,swag weed girl,896,drifella 2 #896,metadata,1background,True,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/Gke97zudnfGv3oAMhMPeUTiK5BbusdPQJjh7t5w7y2dP/image.png
mature_review,bisexual plush,1370,drifella 2 #1370,metadata,3drifellabody,True,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/GkSxKHfszRfnh9G9jiHnrmRa9RQ53d3ypyFkNsdL3yM4/image.png
mature_review,shotgun reload,4628,drifella 2 #4628,metadata,93right,True,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/Gi6m3ZsfJ8sicyM8Zqxxc92xfPFUxMoAs3phkoopJq1q/image.png
mature_review,left anime gun,8011,drifella 2 #8011,metadata,92left,True,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/GZRqX2Y1a3osBrAj6HhwYi7WZ9YbjjT7BJ9NfqmTX55f/image.png
mature_review,trader retard,7492,drifella 2 #7492,metadata,5cloth,True,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HH8gyRa3cSEtDeSAtGs8VS1x1Zd6HaCxZwDpG2sTdAbP/image.png
mature_review,assault rifle,5461,drifella 2 #5461,metadata,93right,True,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HG3xBtvBXFXa4EZKDCtVYei8UgnrpLJpJDKuDGMkx8q3/image.png
mature_review,shoot myself,7492,drifella 2 #7492,metadata,93right,True,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HH8gyRa3cSEtDeSAtGs8VS1x1Zd6HaCxZwDpG2sTdAbP/image.png
mature_review,bloody smile,9640,drifella 2 #9640,metadata,7mouth,True,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HFcessF4HiHF2sGgic6tzR3VZQSuD5mmMP8sJcQLfhEV/image.png
mature_review,pussy eater,7574,drifella 2 #7574,metadata,94overlay,True,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HANQ8dsuRDYGuR67f4nNDJMhFGV2F68oT74SrFQBifcg/image.png
mature_review,cloth blood,8786,drifella 2 #8786,metadata,3drifellabody,True,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/GqcyUoSwPrHGZJ4KyCCGHqeJSoGMh8Sz5U14bRDDTHXa/image.png
mature_review,bloody room,7688,drifella 2 #7688,metadata,1background,True,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/GWa9XhZxg3vmi3Ftv8tgBP3hXKVuFrqGcPsMvkmrELm8/image.png
mature_review,blood drip,2918,drifella 2 #2918,metadata,94overlay,True,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HCKemwj8m7C5BVun5FZk9LPtrHFLoiRJ4rvYA5hW48DK/image.png
mature_review,blood pint,8050,drifella 2 #8050,metadata,3drifellabody,True,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/GqMAJUDstNJyWkN2u6FejeKFTdArZMVrpx9KYenT5YYG/image.png
mature_review,6 shooter,473,drifella 2 #473,metadata,92left,True,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/H7GLdKA25Ei1ENGf9vfwBQ2mJCEkNCTbVPYTFBUoiHWa/image.png
mature_review,fentanyl,9232,drifella 2 #9232,metadata,94overlay,True,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/GYWyRFvwZvvX2eQNDucGmuSdJXrwbHobDEpdCST63smS/image.png
mature_review,nes gun,693,drifella 2 #693,metadata,93right,True,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/Gu5wmzEUeywc4GwZpp2qheqn6sAqumWkiyFLSN7YU36u/image.png
mature_review,pistol,8366,drifella 2 #8366,metadata,93right,True,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/GwjSoAb7XGcAiYvJt8LMHPQLR9hHt5VSNadEj1hSid5o/image.png
mature_review,shoot,9726,drifella 2 #9726,metadata,92left,True,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HF5sm3CwJBHaBvcUPjNNdNDzmtEzndHTy4Lbj9VLAxSq/image.png
mature_review,blood,523,drifella 2 #523,metadata,2background+,True,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/H7oPZiu5bDkHwCL45Kmnr6YxRKBxo86474tFFLsDThYR/image.png
mature_review,meth,8447,drifella 2 #8447,metadata,2background+,True,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HHRLZDdvzWgp47G4yn8rNmHnjNmw93efj8HPXc2pL8DY/image.png
mature_review,guns,8754,drifella 2 #8754,metadata,94overlay,True,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/Gx5DHWa4vY96cSpChNbpvUs3Pwa7Qf96KhfyM41hzkvC/image.png
mature_review,weed,6832,drifella 2 #6832,metadata,3drifellabody,True,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/Gv9ZJUdeimJtJuuU1mbkQX4yuogtEXW7THtWRJF1F3hZ/image.png
mature_review,Rolling into the function over encumbered in,7866,drifella 2 #7866,ocr,visible_text,True,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/GhakFH6E1Ky1RHEKGJLnhtxjxkDiozjSqgp8S9j3TJ4P/image.png
mature_review,Ingredcnts Blood Sait Water,8050,drifella 2 #8050,ocr,visible_text,True,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/GqMAJUDstNJyWkN2u6FejeKFTdArZMVrpx9KYenT5YYG/image.png
mature_review,SHITS ALL RETARDED,2036,drifella 2 #2036,ocr,visible_text,True,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HCnPzm5HLXAeCHF89Txs5MKs5be5aabbY1vBBSn3SRrp/image.png
mature_review,Based Retard Sang,9515,drifella 2 #9515,ocr,visible_text,True,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/GtFXUaGmv5vTLwKKH3QtqUo7p8XdchoCX21Vc4NFPnQj/image.png
mature_review,"nyl, heroin, &",2996,drifella 2 #2996,ocr,visible_text,True,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/GkkdvWsrn6p3ESjZRjayusE7JGkcZAh2mJiTGB8V6HoD/image.png
mature_review,"yl, heroin, &",8281,drifella 2 #8281,ocr,visible_text,True,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/Gr34uf81yMj3z9zU9HK2GsDRNeKtGSY8jAVcFd3ShGnf/image.png
mature_review,Nazi zombies,7285,drifella 2 #7285,ocr,visible_text,True,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/H4JsWk4aVwrZdZyTy1YQGLzXaUW2CPCGpNDYFiKZ8GLG/image.png
mature_review,circumcision,1789,drifella 2 #1789,ocr,visible_text,True,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/GhmSVr2HXVTWJmNYt35nCuUfMZp7VT8mUAVpBQUNFS4q/image.png
mature_review,Nazi z ombi,3444,drifella 2 #3444,ocr,visible_text,True,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/GtzxDiPWtorqzAsN6yoLxUg6AB2fMi97VmHjwUvpzvjU/image.png
mature_review,Blood Curd,8050,drifella 2 #8050,ocr,visible_text,True,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/GqMAJUDstNJyWkN2u6FejeKFTdArZMVrpx9KYenT5YYG/image.png
mature_review,NAZI CLUB,2085,drifella 2 #2085,ocr,visible_text,True,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HAmSqUwobRzHeQNnZRQGeN3EjM7kC8EvLPkopZdYJKmT/image.png
mature_review,glockette,7526,drifella 2 #7526,ocr,visible_text,True,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/H4xY6Mf5G54jZvaQT4X1g8Qr74NG1D59dB6GHp96hCnj/image.png
mature_review,NAZICLUB,3063,drifella 2 #3063,ocr,visible_text,True,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/H1GZB2QDJ9FbDkLm4pqCnj25yiyLFc52uoo1UFM6Evch/image.png
mature_review,retard,7492,drifella 2 #7492,ocr,visible_text,True,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HH8gyRa3cSEtDeSAtGs8VS1x1Zd6HaCxZwDpG2sTdAbP/image.png
battle_status_text,someone with autism stole my wallet heart,6386,drifella 2 #6386,metadata,93right,False,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HGupjnMTr2ANHhxuXXNALxYf7kUXBRYdUXsvQknx5qHq/image.png
battle_status_text,heart hands,3735,drifella 2 #3735,metadata,93right,False,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HHNufmLs1g8YAptrrnQwjChct8cu7M8XbijAmTzDDJit/image.png
battle_status_text,this picture broke my heart,9640,drifella 2 #9640,metadata,94overlay,False,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HFcessF4HiHF2sGgic6tzR3VZQSuD5mmMP8sJcQLfhEV/image.png
battle_status_text,girls heart my swag,9780,drifella 2 #9780,metadata,5cloth,False,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HFsfsJY9fhsuGL8vXLmiCxNLUujBVq3g2T692BF1oxgP/image.png
battle_status_text,Are you real,4822,drifella 2 #4822,metadata,94overlay,False,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HGUpPsiPvMH5FucvHyVXj5D84A4p34NkYpeMcQiPPuue/image.png
battle_status_text,i wake up i engage in tomfoolery,6233,drifella 2 #6233,metadata,94overlay,False,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HEMTnmzsoUN6mKyFKybHCRjvrjfREf1VYgbsjxkm8sS3/image.png
battle_status_text,cdg camo heart tee,8884,drifella 2 #8884,metadata,5cloth,False,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HCn6UEdMCkQtLGNaXZRUWG8FniE6AYK2htGEUfwZRArf/image.png
battle_status_text,i heart bladee,2918,drifella 2 #2918,metadata,5cloth,False,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HCKemwj8m7C5BVun5FZk9LPtrHFLoiRJ4rvYA5hW48DK/image.png
battle_status_text,white swirl,9135,drifella 2 #9135,metadata,9eyes,False,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HB7ePtxyhqTEy3wqCkm8iREaicireghDJvJgdNaFNU3K/image.png
battle_status_text,depr hyper real,2935,drifella 2 #2935,metadata,3drifellabody,False,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HAsh9taot5EirL13zRL7nSJfo41r3XtGBCvNVxWYohnd/image.png
battle_status_text,she want me cuz im normal,4307,drifella 2 #4307,metadata,94overlay,False,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/H9iHCbrC4wdQaFZa3TXNCn3Y6uRyzt7U6DxMr1krMitX/image.png
battle_status_text,death sacred heart,8554,drifella 2 #8554,metadata,92left,False,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/H9EFXUQxRq2BN8buMjmfG3dVkAty3Xq3Yws67EiFL9Ks/image.png
battle_status_text,heart eyes,5346,drifella 2 #5346,metadata,9eyes,False,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/H7reUHJCSehPQ9WDFPiVWCDdAut3hu6Q5mYk1efwJnUz/image.png
battle_status_text,derp realistic,946,drifella 2 #946,metadata,3drifellabody,False,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/H4pcUvJxLePesDx5ZUKYtDuHDKb1sqMZshSPoge4H7gE/image.png
battle_status_text,be different hoodie,7830,drifella 2 #7830,metadata,5cloth,False,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/H1krLUMXvNsK6RZt9esgfkDboNRY5agzk6sqg1XPDsGG/image.png
battle_status_text,remember who you are fighting for,3346,drifella 2 #3346,metadata,1background,False,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/H1JaT9wsyQt7kETnjLkTNBvkDW978ep43hAV9aeYzS9C/image.png
battle_status_text,anime heart,8589,drifella 2 #8589,metadata,3drifellabody,False,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/Gx3dT5cDAxDX3D7ZptrsGnhi4odzX49mn1NoXJBMyjjV/image.png
battle_status_text,real bandage,6243,drifella 2 #6243,metadata,8nose,False,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/GwscZgdDH6KD8dRxf2Seei3yf6jd6W3X4QJbeicnwCmj/image.png
battle_status_text,sacred heart,5826,drifella 2 #5826,metadata,93right,False,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/GuN6ZzQZnKR7NLrYQ7iqBA39mFTnbrQsVHTvMTonC6Zm/image.png
battle_status_text,meat heart,1458,drifella 2 #1458,metadata,93right,False,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/GtNohzK5YVRUDXfbqqzEhjVCaU3wsUshpcAe2yJX2e8v/image.png
battle_status_text,power ranger huddle,4801,drifella 2 #4801,metadata,1background,False,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/GrpkqH6bSSkrNmMRGBo3kGfFcNyre7wWHHMuABBxTruR/image.png
battle_status_text,touching grass isnt enough,2431,drifella 2 #2431,metadata,94overlay,False,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/Gnp2q2hPkhFi3tJ8jvnSGMd7HcY1teTQcxopdLXWQkMS/image.png
battle_status_text,ceramic chambered mifella heart,6063,drifella 2 #6063,metadata,92left,False,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/Gj7osQdkREK9BjnfoHPtwfQLnT9pDKJRCq7mcQmPjJeB/image.png
battle_status_text,change of heart,8419,drifella 2 #8419,metadata,1background,False,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/Gfafa1veyhfYnHYFcWXc5jJm18qsKygkdQzGV6hpPwPg/image.png
battle_status_text,barbed wire heart,6229,drifella 2 #6229,metadata,94overlay,False,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/GcdUBGyTgJRCJv3nueFaMDrNcNVsfUUwdJHJrhLB2fJ3/image.png
